dataset,method,repeat,seed,fold,n_test,positive_test,threshold,training_time_seconds,rule_count,average_condition_length,initializer_mode,reviewed_rule_count,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
nhanes_dm,LR,1,123,2,2746,433,0.136212911691248,0.2928103970000393,,,not_applicable,0,0.8050166295733823,0.4545454545454545,0.1115622484375752,0.0248855269606694,0.3553650499328877,-0.0137022132460358,0.9700213601981236
nhanes_dm,Random Forest,1,123,2,2746,433,0.1279728690488464,6.948905819999936,,,not_applicable,0,0.82035817235447,0.4590586718246293,0.1078318958805128,0.0150454785440163,0.3441928134867639,-0.01857751306025,0.9598369576529936
nhanes_dm,XGBoost,1,123,2,2746,433,0.1653759673628045,0.588068235000037,,,not_applicable,0,0.8268108062772023,0.4944154877140729,0.1064722888366169,0.0188568019607458,0.3410865085481348,-0.0321354267804056,0.9551775040727756
nhanes_dm,RuleFit,1,123,2,2746,433,0.1863906778399337,29.720649800000047,26.0,1.6153846153846154,not_applicable,0,0.8023896462309129,0.4681853888452474,0.1111760721739025,0.0113601980899806,0.3552457923220124,0.046195177088223,0.9984288778317372
nhanes_dm,BRL,1,123,2,2746,433,0.1876714642497172,27.599271701999896,2.0,1.0,not_applicable,0,0.5358941178937405,0.2742801366520254,0.1327444889160138,0.0006919820058692,0.4356411376165781,-0.8140295668616643,0.5085232188165482
nhanes_dm,EBM,1,123,2,2746,433,0.1662921865962147,27.20767696100006,,,not_applicable,0,0.8291257667027117,0.4840858623242043,0.1060319368373724,0.0161789180364323,0.3396735432635405,-0.0054459840968884,0.9538729928182408
nhanes_dm,EBRO-MH,1,123,3,2746,433,0.139915543110211,3.5717033840001022,20.0,1.8,hybrid,0,0.7887609844547686,0.4511691884456671,0.1144339298363635,0.0397025000020839,0.3680446042797692,0.0288171590203744,1.0145358225905463
nhanes_dm,LR,1,123,3,2746,433,0.1920685868748433,0.1235706150000623,,,not_applicable,0,0.8133638666478953,0.4716369529983792,0.1076104120512179,0.014666729258766,0.3471251929384389,0.0445442344414522,1.0292185197959602
nhanes_dm,Random Forest,1,123,3,2746,433,0.1822138677889634,3.605847457000209,,,not_applicable,0,0.8279385819082622,0.4899478778853313,0.1057446068046424,0.018373691641607,0.3389041548421015,0.1551285438062911,1.1254263350614837
nhanes_dm,XGBoost,1,123,3,2746,433,0.1513416418276858,0.5745649790001153,,,not_applicable,0,0.8298326858233761,0.4769759450171821,0.104351447002703,0.0174979185276278,0.3357768094143259,0.1718173856102981,1.1196003792374625
nhanes_dm,RuleFit,1,123,3,2746,433,0.1473703880876435,15.781551215000036,25.0,2.0,not_applicable,0,0.81024463595163,0.4404524284763805,0.1075369064863574,0.0170147251119095,0.347024368020337,0.0450605489296633,1.0444296970916864
nhanes_dm,BRL,1,123,3,2746,433,0.1661334849208079,38.93542846700007,3.0,1.0,not_applicable,0,0.5169810359959621,0.2709574890742948,0.1327265464312732,0.0001108190298575,0.4354552750413674,-0.438575103696174,0.7379723877711302
nhanes_dm,EBM,1,123,3,2746,433,0.1898382741146289,22.1264307580002,,,not_applicable,0,0.832205058465606,0.4922600619195046,0.1030663837621163,0.0131329018671701,0.3336214617792904,0.0833247097204435,1.0557058759063782
nhanes_dm,EBRO-MH,1,123,4,2746,432,0.1927256741533921,7.039729894999937,20.0,1.75,hybrid,0,0.7634447325458561,0.4215017064846416,0.1164866201823,0.0200757598355219,0.3767526900788259,0.1737159303814381,1.101056995477687
nhanes_dm,LR,1,123,4,2746,432,0.1439269356536225,0.1387880459999451,,,not_applicable,0,0.8096294895803323,0.460262612301313,0.1093183154782659,0.0215701190181608,0.354373605690983,0.1622098877822842,1.0746931634903565
nhanes_dm,Random Forest,1,123,4,2746,432,0.1584249992233802,4.657099362000054,,,not_applicable,0,0.8129456568712186,0.4676056338028169,0.109395452616852,0.0158213731323749,0.3480402264786399,-0.0003839636263855,0.9708721141314084
nhanes_dm,XGBoost,1,123,4,2746,432,0.1540279335786851,0.6133245720000104,,,not_applicable,0,0.8189422676782226,0.4730580825752274,0.1066794228496037,0.0161867753860997,0.3423464092616033,0.1552568851718019,1.081575072993329
nhanes_dm,RuleFit,1,123,4,2746,432,0.1909232165679512,7.964116821000061,25.0,1.72,not_applicable,0,0.805012364352252,0.4767441860465116,0.1097829189431293,0.0117918371104827,0.3523693033477928,0.0656882253901899,1.0045754434971104
nhanes_dm,BRL,1,123,4,2746,432,0.1847279360596106,43.916232176,3.0,1.0,not_applicable,0,0.5012374355773233,0.1794354838709677,0.1327332344985143,0.0005468418529489,0.4357720018086736,-1.574874376834344,0.0616527486582843
