dataset,method,repeat,seed,fold,n_test,positive_test,threshold,training_time_seconds,rule_count,average_condition_length,initializer_mode,reviewed_rule_count,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
pidd,BRL,5,104729,2,154,54,0.5608255638859231,2.0493933130001096,5.0,1.2,not_applicable,0,0.7571296296296297,0.6274509803921569,0.19171210756894644,0.09919092369677394,0.5744928506803431,-0.10182009484571042,0.9340773912037076
pidd,EBM,5,104729,2,154,54,0.39791401883831673,11.92160283999965,,,not_applicable,0,0.8001851851851852,0.65,0.17313290813866788,0.09068178723839106,0.5267001166096965,-0.20597834990443178,0.7020794534068057
pidd,EBRO-MH,5,104729,3,154,54,0.38515655802979326,1.6729140170000392,20.0,1.85,hybrid,0,0.7422222222222221,0.5471698113207547,0.19456845404651205,0.04872985154964964,0.5683470537548325,-0.03817533131056486,0.8712026675384744
pidd,LR,5,104729,3,154,54,0.26705645321856736,0.013110376999975415,,,not_applicable,0,0.8105555555555555,0.6666666666666666,0.17110107933657617,0.05709153151907373,0.5153307062937489,0.15251524497842536,1.02075771942293
pidd,Random Forest,5,104729,3,154,54,0.30085250537676966,1.6288782970004831,,,not_applicable,0,0.83,0.7022900763358778,0.1604237312194552,0.06979136971909593,0.48622465231188966,0.019711395326683243,0.9371375378168736
pidd,XGBoost,5,104729,3,154,54,0.23952158506948557,0.3619665670003087,,,not_applicable,0,0.8183333333333334,0.6573426573426573,0.16429309122537558,0.06745475878503547,0.4928782434544974,0.05875745373142764,1.1035111746664004
pidd,RuleFit,5,104729,3,154,54,0.18522039620266673,1.5259068839995962,28.0,2.892857142857143,not_applicable,0,0.8337037037037037,0.697986577181208,0.16011559807321232,0.06506393136273031,0.48243724163882507,0.0943013121765452,1.115155092736536
pidd,BRL,5,104729,3,154,54,0.3817335472283824,1.9352236459999403,5.0,1.0,not_applicable,0,0.7774074074074073,0.6349206349206349,0.17476618651482012,0.06346233856174571,0.5293772751170679,0.13066105139793296,1.3223387653876337
pidd,EBM,5,104729,3,154,54,0.2946087310173198,9.75315654499991,,,not_applicable,0,0.8305555555555555,0.706766917293233,0.1556240088078273,0.08754601318116342,0.47677426413557195,0.106645579539186,1.031205546348622
pidd,EBRO-MH,5,104729,4,153,53,0.45102922642917104,1.5001007720002235,20.0,1.95,hybrid,0,0.6802830188679245,0.46153846153846156,0.20448192534688878,0.11014261938587631,0.6000861239353282,-0.18431524188645387,0.6620025198059151
pidd,LR,5,104729,4,153,53,0.1266065402183302,0.03727457399963896,,,not_applicable,0,0.8530188679245283,0.6622516556291391,0.1572912493749489,0.08776501629151515,0.5029605234472934,-0.37514311450888166,0.6176483045682027
pidd,Random Forest,5,104729,4,153,53,0.23125096769464212,1.590129877000436,,,not_applicable,0,0.840566037735849,0.6962962962962963,0.15673544080877164,0.0690232753528701,0.4763874759092896,-0.2579443741683104,0.7873901429750788
pidd,XGBoost,5,104729,4,153,53,0.1806751160198695,0.3272779159997299,,,not_applicable,0,0.8381132075471698,0.6666666666666666,0.1535909872104496,0.04782541688332983,0.4695314597758483,-0.18491956919744146,1.0334958211742826
pidd,RuleFit,5,104729,4,153,53,0.20153022584941993,1.434912923000411,26.0,2.5384615384615383,not_applicable,0,0.8511320754716981,0.6715328467153284,0.15150834895306098,0.06989322117457814,0.46514305904645525,-0.32612138059502227,0.830874883666073
pidd,BRL,5,104729,4,153,53,0.6302819289056928,1.974285031999898,5.0,1.2,not_applicable,0,0.7904716981132075,0.6153846153846154,0.17171078233903173,0.07127271001485533,0.5231749774042271,-0.0187357536589815,1.1860699931234073
pidd,EBM,5,104729,4,153,53,0.16954401750356143,9.45499646999997,,,not_applicable,0,0.858867924528302,0.6758620689655173,0.1462365324555681,0.059640305196257334,0.4554953246042535,-0.30041403001143396,0.7918074118203883
pidd,EBRO-MH,5,104729,5,153,53,0.4543463677817292,1.8018782789995385,20.0,1.9,hybrid,0,0.7316037735849056,0.6136363636363636,0.18599089408728606,0.15657815039823444,0.5637817935285077,0.011093673058994141,1.0258697712961298
pidd,LR,5,104729,5,153,53,0.40098967496612903,0.016280169999845384,,,not_applicable,0,0.829622641509434,0.6666666666666666,0.1529940955339273,0.06138176071997683,0.4758696230202004,-0.009662955852625735,0.7958399785565046
