threshold,net_benefit,treat_all,analysis,method
0.10999999999999999,0.09473192374508924,0.053400858714677465,NHANES diabetes cross-validation,LR
0.11999999999999998,0.09069722790500595,0.04264405029098062,NHANES diabetes cross-validation,LR
0.12999999999999998,0.08705111430884224,0.03163995891501489,NHANES diabetes cross-validation,LR
0.13999999999999999,0.08291203235591507,0.02037995843728249,NHANES diabetes cross-validation,LR
0.14999999999999997,0.07967373097370914,0.00885501677183878,NHANES diabetes cross-validation,LR
0.15999999999999998,0.07484628109491559,-0.002944328266591717,NHANES diabetes cross-validation,LR
0.16999999999999996,0.07161001445151374,-0.01502799487221329,NHANES diabetes cross-validation,LR
0.17999999999999997,0.06915986791504358,-0.027406385053581728,NHANES diabetes cross-validation,LR
0.18999999999999997,0.06464241047786798,-0.04009041449868769,NHANES diabetes cross-validation,LR
0.19999999999999996,0.06077488893744083,-0.053091544679921276,NHANES diabetes cross-validation,LR
0.20999999999999996,0.05747228160615959,-0.06642181739738862,NHANES diabetes cross-validation,LR
0.21999999999999995,0.054697493412809134,-0.08009389197940645,NHANES diabetes cross-validation,LR
0.22999999999999995,0.05197926390847519,-0.09412108538173641,NHANES diabetes cross-validation,LR
0.23999999999999996,0.04978745750108284,-0.10851741545254873,NHANES diabetes cross-validation,LR
0.24999999999999994,0.0471924841599301,-0.1232976476585827,NHANES diabetes cross-validation,LR
0.25999999999999995,0.04544264605440048,-0.13847734559991492,NHANES diabetes cross-validation,LR
0.26999999999999996,0.04382943105441841,-0.15407292567662612,NHANES diabetes cross-validation,LR
0.27999999999999997,0.04066629443513867,-0.17010171631102367,NHANES diabetes cross-validation,LR
0.29,0.03806335207369774,-0.18658202217455927,NHANES diabetes cross-validation,LR
0.3,0.03665324552368467,-0.2035331939199101,NHANES diabetes cross-validation,LR
0.31,0.03434310810511284,-0.22097570397672045,NHANES diabetes cross-validation,LR
0.31999999999999995,0.031637299883903756,-0.23893122903520148,NHANES diabetes cross-validation,LR
0.32999999999999996,0.029961618605682534,-0.2574227399163239,NHANES diabetes cross-validation,LR
0.33999999999999997,0.027791570942106242,-0.27647459961202575,NHANES diabetes cross-validation,LR
0.35,0.02562421920079775,-0.29611267037528777,NHANES diabetes cross-validation,LR
0.36,0.023587138591508267,-0.3163644308499017,NHANES diabetes cross-validation,LR
0.36999999999999994,0.02159405261874129,-0.3372591043554555,NHANES diabetes cross-validation,LR
0.37999999999999995,0.019849128766788605,-0.35882779958699507,NHANES diabetes cross-validation,LR
0.38999999999999996,0.018892275585578176,-0.3811036651539951,NHANES diabetes cross-validation,LR
0.39999999999999997,0.01679897069890516,-0.40412205957322833,NHANES diabetes cross-validation,LR
0.41,0.015623437748802978,-0.42792073854904566,NHANES diabetes cross-validation,LR
0.41999999999999993,0.014821734861212618,-0.4525400616274775,NHANES diabetes cross-validation,LR
0.42999999999999994,0.013751697720742036,-0.4780232206033982,NHANES diabetes cross-validation,LR
0.43999999999999995,0.012828115733949257,-0.5044164923998875,NHANES diabetes cross-validation,LR
0.44999999999999996,0.01246681364662576,-0.5317695195344309,NHANES diabetes cross-validation,LR
0.45999999999999996,0.01172529313232831,-0.5601356217480316,NHANES diabetes cross-validation,LR
0.47,0.011381765266034849,-0.5895721429130887,NHANES diabetes cross-validation,LR
0.4799999999999999,0.010739315305625118,-0.6201408379691096,NHANES diabetes cross-validation,LR
0.48999999999999994,0.009022092559986636,-0.6519083053802686,NHANES diabetes cross-validation,LR
0.49999999999999994,0.008011069841963443,-0.684946471487874,NHANES diabetes cross-validation,LR
0.02,0.14167851978020835,0.14033343291434994,NHANES diabetes cross-validation,Random Forest
0.03,0.13584507026391482,0.1314708909856319,NHANES diabetes cross-validation,Random Forest
0.039999999999999994,0.12973988298982836,0.12242371276673222,NHANES diabetes cross-validation,Random Forest
0.049999999999999996,0.12431723836574174,0.11318606763796099,NHANES diabetes cross-validation,Random Forest
0.06,0.12001109463444265,0.10375187686815207,NHANES diabetes cross-validation,Random Forest
0.06999999999999999,0.11469925598069827,0.0941148002753365,NHANES diabetes cross-validation,Random Forest
0.07999999999999999,0.1099068119425103,0.08426822201745973,NHANES diabetes cross-validation,Random Forest
0.09,0.10516509926603876,0.07420523544622301,NHANES diabetes cross-validation,Random Forest
0.09999999999999999,0.10119033169065941,0.06391862695118104,NHANES diabetes cross-validation,Random Forest
0.10999999999999999,0.09788889079823479,0.053400858714677465,NHANES diabetes cross-validation,Random Forest
0.11999999999999998,0.09494772942446092,0.04264405029098062,NHANES diabetes cross-validation,Random Forest
0.12999999999999998,0.09154216861418538,0.03163995891501489,NHANES diabetes cross-validation,Random Forest
0.13999999999999999,0.08782706928643896,0.02037995843728249,NHANES diabetes cross-validation,Random Forest
0.14999999999999997,0.08442039695493667,0.00885501677183878,NHANES diabetes cross-validation,Random Forest
0.15999999999999998,0.08085978546979203,-0.002944328266591717,NHANES diabetes cross-validation,Random Forest
0.16999999999999996,0.0769668141651158,-0.01502799487221329,NHANES diabetes cross-validation,Random Forest
0.17999999999999997,0.07395052320634635,-0.027406385053581728,NHANES diabetes cross-validation,Random Forest
0.18999999999999997,0.07023397538776366,-0.04009041449868769,NHANES diabetes cross-validation,Random Forest
0.19999999999999996,0.06645546573446945,-0.053091544679921276,NHANES diabetes cross-validation,Random Forest
0.20999999999999996,0.06376405970413435,-0.06642181739738862,NHANES diabetes cross-validation,Random Forest
0.21999999999999995,0.06046770455771986,-0.08009389197940645,NHANES diabetes cross-validation,Random Forest
0.22999999999999995,0.058240572332772474,-0.09412108538173641,NHANES diabetes cross-validation,Random Forest
0.23999999999999996,0.054931407610133064,-0.10851741545254873,NHANES diabetes cross-validation,Random Forest
0.24999999999999994,0.052436093511033434,-0.1232976476585827,NHANES diabetes cross-validation,Random Forest
0.25999999999999995,0.04997765954724661,-0.13847734559991492,NHANES diabetes cross-validation,Random Forest
0.26999999999999996,0.04714858788682344,-0.15407292567662612,NHANES diabetes cross-validation,Random Forest
0.27999999999999997,0.04484176114064688,-0.17010171631102367,NHANES diabetes cross-validation,Random Forest
0.29,0.04243815525884166,-0.18658202217455927,NHANES diabetes cross-validation,Random Forest
0.3,0.03998252130216299,-0.2035331939199101,NHANES diabetes cross-validation,Random Forest
0.31,0.03870750517975299,-0.22097570397672045,NHANES diabetes cross-validation,Random Forest
0.31999999999999995,0.03604981428883549,-0.23893122903520148,NHANES diabetes cross-validation,Random Forest
0.32999999999999996,0.03380410597221453,-0.2574227399163239,NHANES diabetes cross-validation,Random Forest
0.33999999999999997,0.03253200565850774,-0.27647459961202575,NHANES diabetes cross-validation,Random Forest
0.35,0.030974269340011094,-0.29611267037528777,NHANES diabetes cross-validation,Random Forest
0.36,0.02859405724273542,-0.3163644308499017,NHANES diabetes cross-validation,Random Forest
0.36999999999999994,0.026360234575222574,-0.3372591043554555,NHANES diabetes cross-validation,Random Forest
0.37999999999999995,0.024535957017438777,-0.35882779958699507,NHANES diabetes cross-validation,Random Forest
0.38999999999999996,0.023010037118354906,-0.3811036651539951,NHANES diabetes cross-validation,Random Forest
0.39999999999999997,0.021411404850338656,-0.40412205957322833,NHANES diabetes cross-validation,Random Forest
0.41,0.02013629928073184,-0.42792073854904566,NHANES diabetes cross-validation,Random Forest
0.41999999999999993,0.018561071223182384,-0.4525400616274775,NHANES diabetes cross-validation,Random Forest
0.42999999999999994,0.017402036881585668,-0.4780232206033982,NHANES diabetes cross-validation,Random Forest
0.43999999999999995,0.01616259350583144,-0.5044164923998875,NHANES diabetes cross-validation,Random Forest
0.44999999999999996,0.014598685125230902,-0.5317695195344309,NHANES diabetes cross-validation,Random Forest
0.45999999999999996,0.012863566355664529,-0.5601356217480316,NHANES diabetes cross-validation,Random Forest
0.47,0.011873697170567087,-0.5895721429130887,NHANES diabetes cross-validation,Random Forest
0.4799999999999999,0.010072659843251938,-0.6201408379691096,NHANES diabetes cross-validation,Random Forest
0.48999999999999994,0.0088050368352133,-0.6519083053802686,NHANES diabetes cross-validation,Random Forest
0.49999999999999994,0.00742844658072974,-0.684946471487874,NHANES diabetes cross-validation,Random Forest
0.02,0.14156407592532314,0.14033343291434994,NHANES diabetes cross-validation,XGBoost
0.03,0.1351393152825235,0.1314708909856319,NHANES diabetes cross-validation,XGBoost
0.039999999999999994,0.12931505352851214,0.12242371276673222,NHANES diabetes cross-validation,XGBoost
0.049999999999999996,0.12441306456002361,0.11318606763796099,NHANES diabetes cross-validation,XGBoost
0.06,0.11907207948468831,0.10375187686815207,NHANES diabetes cross-validation,XGBoost
0.06999999999999999,0.11443456960664317,0.0941148002753365,NHANES diabetes cross-validation,XGBoost
0.07999999999999999,0.10997014055786178,0.08426822201745973,NHANES diabetes cross-validation,XGBoost
0.09,0.10656243472498661,0.07420523544622301,NHANES diabetes cross-validation,XGBoost
0.09999999999999999,0.10343990483820067,0.06391862695118104,NHANES diabetes cross-validation,XGBoost
0.10999999999999999,0.09975132133554929,0.053400858714677465,NHANES diabetes cross-validation,XGBoost
0.11999999999999998,0.0958613886295774,0.04264405029098062,NHANES diabetes cross-validation,XGBoost
0.12999999999999998,0.09222775546899917,0.03163995891501489,NHANES diabetes cross-validation,XGBoost
0.13999999999999999,0.0894563820111681,0.02037995843728249,NHANES diabetes cross-validation,XGBoost
0.14999999999999997,0.08606116687444043,0.00885501677183878,NHANES diabetes cross-validation,XGBoost
0.15999999999999998,0.08359603400022889,-0.002944328266591717,NHANES diabetes cross-validation,XGBoost
0.16999999999999996,0.08026337379230711,-0.01502799487221329,NHANES diabetes cross-validation,XGBoost
0.17999999999999997,0.07650127626467439,-0.027406385053581728,NHANES diabetes cross-validation,XGBoost
0.18999999999999997,0.07318755164262897,-0.04009041449868769,NHANES diabetes cross-validation,XGBoost
0.19999999999999996,0.0706430704245867,-0.053091544679921276,NHANES diabetes cross-validation,XGBoost
0.20999999999999996,0.06825726504472464,-0.06642181739738862,NHANES diabetes cross-validation,XGBoost
0.21999999999999995,0.0653023571966111,-0.08009389197940645,NHANES diabetes cross-validation,XGBoost
0.22999999999999995,0.06130785680709212,-0.09412108538173641,NHANES diabetes cross-validation,XGBoost
0.23999999999999996,0.05818949821571627,-0.10851741545254873,NHANES diabetes cross-validation,XGBoost
0.24999999999999994,0.054960794309712825,-0.1232976476585827,NHANES diabetes cross-validation,XGBoost
0.25999999999999995,0.05305020992152301,-0.13847734559991492,NHANES diabetes cross-validation,XGBoost
0.26999999999999996,0.05021633879143585,-0.15407292567662612,NHANES diabetes cross-validation,XGBoost
0.27999999999999997,0.048147338949174216,-0.17010171631102367,NHANES diabetes cross-validation,XGBoost
0.29,0.0467011522195587,-0.18658202217455927,NHANES diabetes cross-validation,XGBoost
0.3,0.04452906353714744,-0.2035331939199101,NHANES diabetes cross-validation,XGBoost
0.31,0.04211141825489556,-0.22097570397672045,NHANES diabetes cross-validation,XGBoost
0.31999999999999995,0.04058656453623617,-0.23893122903520148,NHANES diabetes cross-validation,XGBoost
0.32999999999999996,0.038771621464449665,-0.2574227399163239,NHANES diabetes cross-validation,XGBoost
0.33999999999999997,0.03642057454598421,-0.27647459961202575,NHANES diabetes cross-validation,XGBoost
0.35,0.034934987087051755,-0.29611267037528777,NHANES diabetes cross-validation,XGBoost
0.36,0.03289545553856238,-0.3163644308499017,NHANES diabetes cross-validation,XGBoost
0.36999999999999994,0.03097729272079284,-0.3372591043554555,NHANES diabetes cross-validation,XGBoost
0.37999999999999995,0.030089672297908435,-0.35882779958699507,NHANES diabetes cross-validation,XGBoost
0.38999999999999996,0.028304984174853845,-0.3811036651539951,NHANES diabetes cross-validation,XGBoost
0.39999999999999997,0.025829631248027587,-0.40412205957322833,NHANES diabetes cross-validation,XGBoost
0.41,0.02420849025278691,-0.42792073854904566,NHANES diabetes cross-validation,XGBoost
0.41999999999999993,0.022084435169350006,-0.4525400616274775,NHANES diabetes cross-validation,XGBoost
0.42999999999999994,0.02147912202763117,-0.4780232206033982,NHANES diabetes cross-validation,XGBoost
0.43999999999999995,0.020755953681450737,-0.5044164923998875,NHANES diabetes cross-validation,XGBoost
0.44999999999999996,0.01989526022735549,-0.5317695195344309,NHANES diabetes cross-validation,XGBoost
0.45999999999999996,0.01890828269096422,-0.5601356217480316,NHANES diabetes cross-validation,XGBoost
0.47,0.018007730751103068,-0.5895721429130887,NHANES diabetes cross-validation,XGBoost
0.4799999999999999,0.016666386559329543,-0.6201408379691096,NHANES diabetes cross-validation,XGBoost
0.48999999999999994,0.015542332292322658,-0.6519083053802686,NHANES diabetes cross-validation,XGBoost
0.49999999999999994,0.014638409438496834,-0.684946471487874,NHANES diabetes cross-validation,XGBoost
0.02,0.1409844252317488,0.14033343291434994,NHANES diabetes cross-validation,RuleFit
0.03,0.13473012755395083,0.1314708909856319,NHANES diabetes cross-validation,RuleFit
0.039999999999999994,0.12843504964435706,0.12242371276673222,NHANES diabetes cross-validation,RuleFit
0.049999999999999996,0.12255020334318427,0.11318606763796099,NHANES diabetes cross-validation,RuleFit
0.06,0.11768679970930818,0.10375187686815207,NHANES diabetes cross-validation,RuleFit
0.06999999999999999,0.11310722225746153,0.0941148002753365,NHANES diabetes cross-validation,RuleFit
0.07999999999999999,0.1077473061590245,0.08426822201745973,NHANES diabetes cross-validation,RuleFit
0.09,0.10261452188478626,0.07420523544622301,NHANES diabetes cross-validation,RuleFit
0.09999999999999999,0.09792925982569856,0.06391862695118104,NHANES diabetes cross-validation,RuleFit
0.10999999999999999,0.09431786844988663,0.053400858714677465,NHANES diabetes cross-validation,RuleFit
0.11999999999999998,0.09018743255142644,0.04264405029098062,NHANES diabetes cross-validation,RuleFit
0.12999999999999998,0.08636803876118893,0.03163995891501489,NHANES diabetes cross-validation,RuleFit
0.13999999999999999,0.08166379589216727,0.02037995843728249,NHANES diabetes cross-validation,RuleFit
0.14999999999999997,0.07839710059247645,0.00885501677183878,NHANES diabetes cross-validation,RuleFit
0.15999999999999998,0.07496766094100593,-0.002944328266591717,NHANES diabetes cross-validation,RuleFit
0.16999999999999996,0.07174338604143471,-0.01502799487221329,NHANES diabetes cross-validation,RuleFit
0.17999999999999997,0.06852573223132276,-0.027406385053581728,NHANES diabetes cross-validation,RuleFit
0.18999999999999997,0.06577798637129106,-0.04009041449868769,NHANES diabetes cross-validation,RuleFit
0.19999999999999996,0.06210399825213023,-0.053091544679921276,NHANES diabetes cross-validation,RuleFit
0.20999999999999996,0.059491181831004235,-0.06642181739738862,NHANES diabetes cross-validation,RuleFit
0.21999999999999995,0.05680390058803867,-0.08009389197940645,NHANES diabetes cross-validation,RuleFit
0.22999999999999995,0.0540241202246883,-0.09412108538173641,NHANES diabetes cross-validation,RuleFit
0.23999999999999996,0.05041607733557184,-0.10851741545254873,NHANES diabetes cross-validation,RuleFit
0.24999999999999994,0.047702279513509575,-0.1232976476585827,NHANES diabetes cross-validation,RuleFit
0.25999999999999995,0.04504504504504505,-0.13847734559991492,NHANES diabetes cross-validation,RuleFit
0.26999999999999996,0.04295948673285028,-0.15407292567662612,NHANES diabetes cross-validation,RuleFit
0.27999999999999997,0.04087668616836194,-0.17010171631102367,NHANES diabetes cross-validation,RuleFit
0.29,0.03854545230746507,-0.18658202217455927,NHANES diabetes cross-validation,RuleFit
0.3,0.03636193389306782,-0.2035331939199101,NHANES diabetes cross-validation,RuleFit
0.31,0.0350260016739864,-0.22097570397672045,NHANES diabetes cross-validation,RuleFit
0.31999999999999995,0.0329396342325438,-0.23893122903520148,NHANES diabetes cross-validation,RuleFit
0.32999999999999996,0.030946425834558908,-0.2574227399163239,NHANES diabetes cross-validation,RuleFit
0.33999999999999997,0.02897667962120662,-0.27647459961202575,NHANES diabetes cross-validation,RuleFit
0.35,0.027377691131241493,-0.29611267037528777,NHANES diabetes cross-validation,RuleFit
0.36,0.025822045007646934,-0.3163644308499017,NHANES diabetes cross-validation,RuleFit
0.36999999999999994,0.02367716197735862,-0.3372591043554555,NHANES diabetes cross-validation,RuleFit
0.37999999999999995,0.022071554593913953,-0.35882779958699507,NHANES diabetes cross-validation,RuleFit
0.38999999999999996,0.020015735603653818,-0.3811036651539951,NHANES diabetes cross-validation,RuleFit
0.39999999999999997,0.019080911805403836,-0.40412205957322833,NHANES diabetes cross-validation,RuleFit
0.41,0.01813661774853141,-0.42792073854904566,NHANES diabetes cross-validation,RuleFit
0.41999999999999993,0.016727816996024613,-0.4525400616274775,NHANES diabetes cross-validation,RuleFit
0.42999999999999994,0.015495734456671871,-0.4780232206033982,NHANES diabetes cross-validation,RuleFit
0.43999999999999995,0.015143002798672454,-0.5044164923998875,NHANES diabetes cross-validation,RuleFit
0.44999999999999996,0.01434047708900233,-0.5317695195344309,NHANES diabetes cross-validation,RuleFit
0.45999999999999996,0.012655871952354365,-0.5601356217480316,NHANES diabetes cross-validation,RuleFit
0.47,0.011613990103649233,-0.5895721429130887,NHANES diabetes cross-validation,RuleFit
0.4799999999999999,0.010257530685758784,-0.6201408379691096,NHANES diabetes cross-validation,RuleFit
0.48999999999999994,0.009706103692660523,-0.6519083053802686,NHANES diabetes cross-validation,RuleFit
0.49999999999999994,0.008885004733814001,-0.684946471487874,NHANES diabetes cross-validation,RuleFit
0.02,0.14033343291434994,0.14033343291434994,NHANES diabetes cross-validation,BRL
0.03,0.1314708909856319,0.1314708909856319,NHANES diabetes cross-validation,BRL
0.039999999999999994,0.12242371276673222,0.12242371276673222,NHANES diabetes cross-validation,BRL
0.049999999999999996,0.11318606763796099,0.11318606763796099,NHANES diabetes cross-validation,BRL
0.06,0.10375187686815207,0.10375187686815207,NHANES diabetes cross-validation,BRL
0.06999999999999999,0.0941148002753365,0.0941148002753365,NHANES diabetes cross-validation,BRL
0.07999999999999999,0.08426822201745973,0.08426822201745973,NHANES diabetes cross-validation,BRL
0.09,0.07420523544622301,0.07420523544622301,NHANES diabetes cross-validation,BRL
0.09999999999999999,0.06391862695118104,0.06391862695118104,NHANES diabetes cross-validation,BRL
0.10999999999999999,0.053400858714677465,0.053400858714677465,NHANES diabetes cross-validation,BRL
0.11999999999999998,0.04264405029098062,0.04264405029098062,NHANES diabetes cross-validation,BRL
0.12999999999999998,0.03183918928308041,0.03163995891501489,NHANES diabetes cross-validation,BRL
0.13999999999999999,0.023890941055123988,0.02037995843728249,NHANES diabetes cross-validation,BRL
0.14999999999999997,0.027194797516996785,0.00885501677183878,NHANES diabetes cross-validation,BRL
0.15999999999999998,0.03620587409095166,-0.002944328266591717,NHANES diabetes cross-validation,BRL
0.16999999999999996,0.016816227110758968,-0.01502799487221329,NHANES diabetes cross-validation,BRL
0.17999999999999997,0.0021990475530711175,-0.027406385053581728,NHANES diabetes cross-validation,BRL
0.18999999999999997,0.0001285727258586725,-0.04009041449868769,NHANES diabetes cross-validation,BRL
0.19999999999999996,0.0,-0.053091544679921276,NHANES diabetes cross-validation,BRL
0.20999999999999996,0.0,-0.06642181739738862,NHANES diabetes cross-validation,BRL
0.21999999999999995,0.0,-0.08009389197940645,NHANES diabetes cross-validation,BRL
0.22999999999999995,0.0,-0.09412108538173641,NHANES diabetes cross-validation,BRL
0.23999999999999996,0.0,-0.10851741545254873,NHANES diabetes cross-validation,BRL
0.24999999999999994,0.0,-0.1232976476585827,NHANES diabetes cross-validation,BRL
0.25999999999999995,0.0,-0.13847734559991492,NHANES diabetes cross-validation,BRL
0.26999999999999996,0.0,-0.15407292567662612,NHANES diabetes cross-validation,BRL
0.27999999999999997,0.0,-0.17010171631102367,NHANES diabetes cross-validation,BRL
0.29,0.0,-0.18658202217455927,NHANES diabetes cross-validation,BRL
0.3,0.0,-0.2035331939199101,NHANES diabetes cross-validation,BRL
0.31,0.0,-0.22097570397672045,NHANES diabetes cross-validation,BRL
0.31999999999999995,0.0,-0.23893122903520148,NHANES diabetes cross-validation,BRL
0.32999999999999996,0.0,-0.2574227399163239,NHANES diabetes cross-validation,BRL
0.33999999999999997,0.0,-0.27647459961202575,NHANES diabetes cross-validation,BRL
0.35,0.0,-0.29611267037528777,NHANES diabetes cross-validation,BRL
0.36,0.0,-0.3163644308499017,NHANES diabetes cross-validation,BRL
0.36999999999999994,0.0,-0.3372591043554555,NHANES diabetes cross-validation,BRL
0.37999999999999995,0.0,-0.35882779958699507,NHANES diabetes cross-validation,BRL
0.38999999999999996,0.0,-0.3811036651539951,NHANES diabetes cross-validation,BRL
0.39999999999999997,0.0,-0.40412205957322833,NHANES diabetes cross-validation,BRL
0.41,0.0,-0.42792073854904566,NHANES diabetes cross-validation,BRL
0.41999999999999993,0.0,-0.4525400616274775,NHANES diabetes cross-validation,BRL
0.42999999999999994,0.0,-0.4780232206033982,NHANES diabetes cross-validation,BRL
0.43999999999999995,0.0,-0.5044164923998875,NHANES diabetes cross-validation,BRL
0.44999999999999996,0.0,-0.5317695195344309,NHANES diabetes cross-validation,BRL
0.45999999999999996,0.0,-0.5601356217480316,NHANES diabetes cross-validation,BRL
0.47,0.0,-0.5895721429130887,NHANES diabetes cross-validation,BRL
0.4799999999999999,0.0,-0.6201408379691096,NHANES diabetes cross-validation,BRL
0.48999999999999994,0.0,-0.6519083053802686,NHANES diabetes cross-validation,BRL
0.49999999999999994,0.0,-0.684946471487874,NHANES diabetes cross-validation,BRL
0.02,0.14163987640063672,0.14033343291434994,NHANES diabetes cross-validation,EBM
0.03,0.13530749519298269,0.1314708909856319,NHANES diabetes cross-validation,EBM
0.039999999999999994,0.12933629500157792,0.12242371276673222,NHANES diabetes cross-validation,EBM
0.049999999999999996,0.12476187190720958,0.11318606763796099,NHANES diabetes cross-validation,EBM
0.06,0.11936803970515546,0.10375187686815207,NHANES diabetes cross-validation,EBM
0.06999999999999999,0.1149122580331923,0.0941148002753365,NHANES diabetes cross-validation,EBM
0.07999999999999999,0.11031211508075983,0.08426822201745973,NHANES diabetes cross-validation,EBM
0.09,0.10678812120804691,0.07420523544622301,NHANES diabetes cross-validation,EBM
0.09999999999999999,0.10225038234651518,0.06391862695118104,NHANES diabetes cross-validation,EBM
0.10999999999999999,0.09866544904951399,0.053400858714677465,NHANES diabetes cross-validation,EBM
0.11999999999999998,0.09567269814156422,0.04264405029098062,NHANES diabetes cross-validation,EBM
0.12999999999999998,0.09212730318257956,0.03163995891501489,NHANES diabetes cross-validation,EBM
0.13999999999999999,0.08938016675897183,0.02037995843728249,NHANES diabetes cross-validation,EBM
0.14999999999999997,0.085915511059132,0.00885501677183878,NHANES diabetes cross-validation,EBM
0.15999999999999998,0.0830272827214055,-0.002944328266591717,NHANES diabetes cross-validation,EBM
0.16999999999999996,0.08021599178009833,-0.01502799487221329,NHANES diabetes cross-validation,EBM
0.17999999999999997,0.07767895682015594,-0.027406385053581728,NHANES diabetes cross-validation,EBM
0.18999999999999997,0.07337007096675002,-0.04009041449868769,NHANES diabetes cross-validation,EBM
0.19999999999999996,0.06958706576360062,-0.053091544679921276,NHANES diabetes cross-validation,EBM
0.20999999999999996,0.06649741092178929,-0.06642181739738862,NHANES diabetes cross-validation,EBM
0.21999999999999995,0.06341816850883926,-0.08009389197940645,NHANES diabetes cross-validation,EBM
0.22999999999999995,0.06100424955570248,-0.09412108538173641,NHANES diabetes cross-validation,EBM
0.23999999999999996,0.05881045195466271,-0.10851741545254873,NHANES diabetes cross-validation,EBM
0.24999999999999994,0.0564901803704513,-0.1232976476585827,NHANES diabetes cross-validation,EBM
0.25999999999999995,0.053317901690197955,-0.13847734559991492,NHANES diabetes cross-validation,EBM
0.26999999999999996,0.050445796582675145,-0.15407292567662612,NHANES diabetes cross-validation,EBM
0.27999999999999997,0.0480947410158684,-0.17010171631102367,NHANES diabetes cross-validation,EBM
0.29,0.04553077697120014,-0.18658202217455927,NHANES diabetes cross-validation,EBM
0.3,0.043540684790411684,-0.2035331939199101,NHANES diabetes cross-validation,EBM
0.31,0.0417303910858641,-0.22097570397672045,NHANES diabetes cross-validation,EBM
0.31999999999999995,0.040269548938211955,-0.23893122903520148,NHANES diabetes cross-validation,EBM
0.32999999999999996,0.03783029358342655,-0.2574227399163239,NHANES diabetes cross-validation,EBM
0.33999999999999997,0.036813403866058456,-0.27647459961202575,NHANES diabetes cross-validation,EBM
0.35,0.03490137420659597,-0.29611267037528777,NHANES diabetes cross-validation,EBM
0.36,0.03299559391158693,-0.3163644308499017,NHANES diabetes cross-validation,EBM
0.36999999999999994,0.03118306045987935,-0.3372591043554555,NHANES diabetes cross-validation,EBM
0.37999999999999995,0.029784264943229482,-0.35882779958699507,NHANES diabetes cross-validation,EBM
0.38999999999999996,0.028439894889032966,-0.3811036651539951,NHANES diabetes cross-validation,EBM
0.39999999999999997,0.02697060180127692,-0.40412205957322833,NHANES diabetes cross-validation,EBM
0.41,0.024915785016954097,-0.42792073854904566,NHANES diabetes cross-validation,EBM
